Product Name,Review,Rating
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",My wife just wanted something for surfing and office/teacher work. This fits her purpose to a tee. No more grumblings from another room about battery life or slow load speeds. One handed retrieval from her nightstand and the silence is golden.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","NO BELLS AND WHISTLES JUST BASIC. AND THE TROUBLE I HAVE GONE THROUGH TO ADD GOOGLE CHROME IS NOT WORTH IT AT ALL. I AM PROBABLY SENDING THS BACK AND PAY A LITTLE MORE FOR A MORE BASIC LAPTOP WITH THE FUNCTIONS I WOULD HAVE  EXPECTED FROM THIS BRAND. PLEASE DONT BUY THIS LAPTOP,JUST LOOK A LITTLE DEEPER AND FIND A MORE USABLE PRODUCT. THS WAS A FAIL FOR ME.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",The setup went smoothly. Its update didn't take long which surprised me. It turns on very quickly with full functionality. The backlit keyboard is helpful when the room is a bit dark.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","A basically good product handicapped by marketing.  The best feature beyond basic competence is the ability to add extra RAM to a provided second slot nad a second slot for extra storage. The latter is advertised as for an SSD. This is misleading. Basic storage includes an M.2 NVMe stick, so I thought the extra slot would be for the same. No, it is for an obsolete SATA III SSD. It was very difficult to get accurate information about these slots. Returned.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Great computer at decent price. Operates as basic computer and is not touch screen. Purchased for daily use and not for gaming. Starts up quickly and so far no issues,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",I bought this as a gift for a new college student.  I only worked with it to see if it was OK.I'll let everyone know if my granddaughter has problems.Seems OK for the money.  Not the fastest but for college work OK.I have had several Acer Laptops and they were all good.  Never any problems.One I gave away to my other granddaughter from 2011 is still running OK but slow.In fact my current laptop is an Acer Aspire E15 which works fast and no problems.(2018 model from Amazon),5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Clearness of it.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",We ought this laptop for simple computer work for a new small gym I opened.  Barely 2 months after usage the training pad doesnt work.  We have tried the fixes and finally gave up and...bought a mouse and a mouse pad so we could use it again.  So not incredibly about that.  Other than that though everything else seems to working so far!,3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Very nice computer and extremely fast,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","You can't beat this machine for the price. Don't expect a miracle, but to get an I series processor in this (prime day sale) price range is pretty good. I did add ram (and downgrade to 10 pro), but even without that it was fine for everyday tasks. The main downside I've experienced is that the touch pad leaves a whole lot to be desired.",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Overall quality of laptop is good. It came with window’s 11 and I did a fresh install of win10. Best downgrade ever. Onboard graphics work fine for office work.Cons: Keyboard is a major disappointment. Generally, the keys are fine and the F keys work with no problem. My issue is the 10-key numbad. It is horrid! They changed the layout to save space thus making it useless as a 10-key. If you do much coding you will become annoyed with having to turn off NumLock to enable the Home, End, Pg UP, Pg Down keys. To get the / or * keys on the numpad is an obnoxious stretch. In essence the numpad is useless. I wish now I would have purchased a different brand.  Also to save space they made the numpad too narrow and thus it incurs multiple typing errors.I have purchased Acer’s for many years and this keyboard probably will make it my last.",2
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",I’ve had this laptop a little over 2 weeks. Love it! This morning it will not turn on.,3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","tye laptop builf is finrehowever the gginal produce seemsms like smomeonealloewed abnexecutive atAcer have input on thefinal profuct, executives exist to suck money a shoul never be allowed to interact withprofessional adults or else you et gthings likre a touch screen that has to manually be enabledyhroconvolutedmultistep proces(search enableabtouchyoucscreenhee4reennAspire5a and view the convoulted mutplr stepmultiple steyh  process thmouse\trackpad isgarbaga theadditioba of a numbers pad is awesome!",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","I can't believe this touchpad went out. For the price I got it, it's not worth dealing with customer service to get this fixed as I need it for work. Guess I'll just get a mouse. Can easily add in RAM and another 2.5"" ssd while swapping out NVMe  if you so desired. Does it's job just C'mon TOUCHPAD!",4
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Great computer, replaced a very old one that i had, screen quality is clear and crisp. Keyboard feels good. Track pad works perfectly. Build design feels great.Only downside to this computer is the sound, with the volume at 100, its very quiet.",5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Equipo y servicio recomendado!,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","Talked to tech support for about an hour, he could not get it to connect either only 2.4GhzSent it back, still waiting for refund. 2 weeks.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This product was great as far as quality and appearance but with it being in S mode it is very hard for a child to do homeschool work on it. Once taken out of S mode, you still can’t open applications or go to certain websites. This can be a bit frustrating for someone who isn’t familiar with computers.",3
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",I like the product overall.,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode",Light weight,5
"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode","This is a great price and a great entry level computer. It is fine for basic games but for HD games and above, I would advise getting a computer with at least a16 gb ram.",5
